respondent_id,xyz_vaccine,seasonal_vaccine
43963.0,0.028,0.126
43964.0,0.067,0.79
43965.0,0.075,0.263
43966.0,0.0,0.226
43968.0,0.231,0.135
43969.0,0.023,0.141
43970.0,0.391,0.635
43971.0,0.027,0.444
43972.0,0.001,0.046
43974.0,0.068,0.373
43975.0,0.005,0.419
43976.0,0.0,0.063
43977.0,0.011,0.031
43978.0,0.002,0.157
43979.0,0.993,0.893
43980.0,0.003,0.086
43981.0,0.03,0.22
43982.0,0.422,0.648
43983.0,0.804,0.161
43984.0,0.025,0.853
43987.0,0.998,0.942
43988.0,0.0,0.045
43989.0,1.0,0.855
43991.0,0.002,0.02
43993.0,0.019,0.059
43995.0,0.103,0.272
43996.0,0.03,0.275
43997.0,0.006,0.4
43998.0,0.094,0.494
43999.0,0.823,0.916
44000.0,0.032,0.105
44001.0,0.515,0.355
44002.0,0.051,0.197
44003.0,0.994,0.631
44004.0,0.034,0.111
44006.0,0.017,0.205
44007.0,0.0,0.055
44008.0,0.906,0.695
44009.0,0.598,0.396
44010.0,0.221,0.575
44011.0,0.033,0.408
44012.0,0.003,0.056
44013.0,0.108,0.592
44014.0,0.006,0.14
44017.0,0.011,0.282
44018.0,0.402,0.767
44019.0,0.003,0.295
44020.0,0.001,0.701
44021.0,0.04,0.262
44022.0,0.014,0.307
44023.0,0.023,0.465
44024.0,0.554,0.687
44025.0,0.193,0.819
44026.0,0.804,0.786
44027.0,0.0,0.086
44028.0,0.904,0.915
44029.0,0.02,0.161
44030.0,0.082,0.359
44031.0,0.013,0.467
44032.0,0.041,0.885
44033.0,0.053,0.559
44036.0,0.007,0.382
44038.0,0.843,0.824
44039.0,0.0,0.046
44040.0,0.003,0.741
44041.0,0.0,0.625
44042.0,0.992,0.641
44043.0,0.085,0.265
44044.0,0.015,0.464
44045.0,0.038,0.524
44046.0,0.0,0.104
44047.0,0.0,0.171
44048.0,0.005,0.032
44049.0,0.942,0.846
44050.0,0.316,0.503
44051.0,0.893,0.811
44052.0,0.0,0.105
44053.0,0.337,0.458
44054.0,0.829,0.601
44055.0,0.002,0.801
44056.0,0.871,0.525
44057.0,0.002,0.492
44059.0,0.02,0.53
44060.0,0.043,0.617
44061.0,0.181,0.781
44062.0,0.117,0.087
44063.0,0.015,0.38
44064.0,0.003,0.236
44065.0,0.001,0.238
44067.0,0.0,0.146
44068.0,0.806,0.866
44069.0,0.077,0.217
44070.0,0.871,0.906
44072.0,0.993,0.876
44073.0,0.064,0.48
44074.0,0.026,0.941
44075.0,0.067,0.408
44076.0,0.037,0.252
44077.0,0.914,0.523
44078.0,0.848,0.269
44079.0,0.962,0.293
44080.0,0.054,0.113
44081.0,0.083,0.226
44083.0,0.133,0.54
44084.0,0.78,0.372
44085.0,0.0,0.152
44086.0,0.058,0.097
44087.0,0.009,0.35
44088.0,0.527,0.762
44089.0,0.006,0.189
44090.0,0.004,0.032
44091.0,0.224,0.453
44092.0,0.588,0.412
44093.0,0.142,0.552
44094.0,0.014,0.532
44097.0,0.5,0.463
44098.0,0.0,0.071
44099.0,0.407,0.215
44101.0,0.956,0.435
44103.0,0.001,0.033
44104.0,0.498,0.519
44105.0,0.642,0.808
44106.0,0.32,0.819
44107.0,0.966,0.637
44108.0,0.995,0.965
44109.0,0.092,0.285
44110.0,0.999,0.835
44112.0,0.652,0.527
44113.0,0.01,0.232
44114.0,0.0,0.18
44115.0,0.999,0.256
44117.0,0.014,0.109
44118.0,0.946,0.64
44119.0,0.024,0.309
44121.0,0.844,0.454
44122.0,0.136,0.279
44123.0,0.001,0.102
44124.0,0.016,0.063
44125.0,0.999,0.787
44127.0,0.996,0.328
44129.0,0.051,0.2
44132.0,0.298,0.302
44134.0,0.001,0.309
44135.0,0.882,0.573
44136.0,0.199,0.23
44137.0,0.008,0.069
44138.0,0.018,0.541
44139.0,0.002,0.201
44143.0,0.191,0.857
44144.0,1.0,0.827
44145.0,0.373,0.573
44146.0,0.0,0.041
44147.0,0.001,0.353
44148.0,0.003,0.269
44149.0,0.966,0.878
44150.0,0.0,0.207
44151.0,0.049,0.667
44152.0,0.005,0.187
44153.0,0.035,0.953
44155.0,0.192,0.453
44156.0,0.003,0.151
44157.0,0.757,0.332
44158.0,0.017,0.103
44159.0,0.944,0.236
44161.0,0.584,0.346
44162.0,0.0,0.025
44163.0,0.006,0.303
44164.0,0.069,0.401
44165.0,0.543,0.902
44166.0,0.034,0.252
44167.0,0.01,0.134
44168.0,0.108,0.397
44169.0,0.812,0.458
44170.0,0.024,0.136
44173.0,0.271,0.251
44174.0,0.129,0.448
44175.0,0.004,0.166
44176.0,0.235,0.05
44177.0,0.033,0.1
44178.0,0.358,0.555
44179.0,0.012,0.072
44180.0,0.742,0.898
44181.0,0.002,0.111
44182.0,0.947,0.618
44183.0,0.048,0.463
44185.0,0.121,0.136
44186.0,0.002,0.028
44187.0,0.0,0.009
44188.0,0.993,0.772
44189.0,0.151,0.704
44190.0,0.0,0.049
44191.0,0.006,0.318
44193.0,0.625,0.425
44194.0,0.009,0.203
44198.0,0.001,0.286
44199.0,0.928,0.784
44200.0,0.8,0.608
44202.0,0.804,0.815
44203.0,0.079,0.623
44206.0,0.86,0.801
44207.0,0.111,0.692
44208.0,0.014,0.123
44209.0,0.529,0.538
44210.0,0.018,0.085
44211.0,0.0,0.306
44212.0,0.048,0.174
44213.0,0.175,0.107
44214.0,0.072,0.374
44216.0,0.008,0.136
44217.0,0.781,0.859
44220.0,0.982,0.953
44221.0,0.487,0.868
44222.0,0.013,0.587
44223.0,0.637,0.289
44225.0,0.046,0.13
44226.0,0.529,0.367
44227.0,0.76,0.775
44228.0,0.465,0.152
44229.0,0.099,0.487
44230.0,0.44,0.924
44231.0,0.949,0.371
44232.0,0.842,0.915
44233.0,0.603,0.452
44234.0,0.998,0.9
44235.0,0.806,0.939
44236.0,0.183,0.377
44237.0,0.157,0.721
44238.0,0.542,0.655
44239.0,0.003,0.112
44240.0,0.053,0.28
44241.0,0.03,0.156
44242.0,0.043,0.041
44243.0,0.001,0.102
44244.0,0.339,0.385
44245.0,0.001,0.033
44246.0,0.031,0.139
44247.0,0.734,0.573
44248.0,0.098,0.23
44249.0,0.19,0.356
44250.0,0.049,0.106
44252.0,0.002,0.345
44255.0,0.004,0.187
44256.0,0.988,0.608
44257.0,0.0,0.044
44258.0,0.044,0.568
44259.0,0.008,0.057
44260.0,0.015,0.125
44261.0,0.001,0.533
44262.0,0.98,0.551
44263.0,0.0,0.136
44264.0,0.23,0.901
44265.0,0.026,0.417
44266.0,0.199,0.19
44268.0,0.376,0.053
44270.0,0.868,0.889
44271.0,0.033,0.1
44272.0,0.782,0.854
44273.0,0.604,0.222
44274.0,0.989,0.326
44276.0,0.999,0.846
44277.0,0.455,0.369
44278.0,0.285,0.632
44279.0,0.284,0.475
44280.0,0.001,0.105
44281.0,0.008,0.125
44283.0,0.538,0.896
44284.0,0.731,0.682
44285.0,0.229,0.693
44286.0,0.204,0.46
44287.0,0.183,0.929
44288.0,0.002,0.385
44289.0,0.017,0.555
44290.0,0.141,0.356
44291.0,0.244,0.233
44292.0,0.267,0.654
44293.0,0.162,0.518
44295.0,0.779,0.507
44296.0,0.352,0.561
44297.0,0.725,0.546
44299.0,0.531,0.311
44300.0,0.013,0.472
44301.0,0.063,0.486
44302.0,0.456,0.21
44303.0,0.024,0.405
44304.0,0.041,0.065
44306.0,0.0,0.18
44308.0,0.0,0.222
44309.0,0.005,0.159
44310.0,0.0,0.202
44311.0,0.02,0.094
44313.0,0.018,0.413
44314.0,0.0,0.041
44315.0,0.004,0.429
44316.0,0.034,0.295
44317.0,0.983,0.663
44318.0,0.276,0.813
44321.0,0.164,0.493
44323.0,0.87,0.972
44324.0,0.28,0.566
44325.0,0.219,0.923
44326.0,0.731,0.388
44329.0,0.109,0.232
44330.0,0.194,0.06
44332.0,0.009,0.021
44333.0,0.143,0.544
44335.0,0.003,0.07
44336.0,0.004,0.216
44337.0,0.118,0.673
44338.0,0.026,0.16
44339.0,0.512,0.846
44341.0,0.002,0.163
44343.0,0.955,0.375
44344.0,0.0,0.094
44345.0,0.044,0.484
44346.0,0.866,0.777
44347.0,0.033,0.718
44348.0,0.068,0.356
44349.0,0.016,0.291
44350.0,0.005,0.277
44351.0,0.008,0.145
44352.0,0.043,0.377
44353.0,0.018,0.218
44354.0,0.001,0.654
44355.0,0.696,0.617
44356.0,0.005,0.345
44357.0,0.029,0.309
44358.0,0.999,0.872
44359.0,0.135,0.364
44360.0,0.112,0.298
44363.0,0.038,0.681
44364.0,0.018,0.216
44366.0,0.956,0.664
44367.0,0.034,0.88
44368.0,0.2,0.444
44369.0,0.042,0.422
44371.0,0.218,0.538
44372.0,0.043,0.021
44373.0,0.897,0.616
44374.0,0.021,0.277
44375.0,0.82,0.466
44376.0,0.739,0.168
44377.0,0.003,0.337
44378.0,0.0,0.05
44379.0,0.004,0.173
44380.0,0.81,0.403
44381.0,0.477,0.483
44383.0,0.033,0.263
44388.0,0.803,0.479
44389.0,0.552,0.26
44390.0,0.881,0.825
44392.0,0.011,0.514
44394.0,0.0,0.041
44395.0,0.001,0.468
44396.0,0.0,0.006
44398.0,0.178,0.766
44399.0,0.018,0.134
44400.0,0.99,0.727
44401.0,0.016,0.444
44402.0,0.005,0.281
44404.0,0.623,0.218
44405.0,0.611,0.874
44406.0,0.888,0.678
44409.0,0.025,0.075
44411.0,0.0,0.109
44412.0,0.838,0.897
44413.0,0.0,0.102
44415.0,0.057,0.359
44416.0,0.176,0.203
44418.0,0.033,0.153
44419.0,0.025,0.117
44420.0,0.231,0.771
44421.0,0.996,0.83
44422.0,0.96,0.825
44423.0,0.584,0.558
44424.0,0.024,0.068
44425.0,0.024,0.763
44426.0,0.225,0.638
44428.0,0.065,0.709
44429.0,0.154,0.052
44431.0,0.215,0.672
44432.0,0.205,0.747
44433.0,0.952,0.281
44434.0,0.075,0.067
44435.0,0.827,0.824
44436.0,0.272,0.45
44437.0,0.185,0.639
44439.0,0.853,0.851
44440.0,0.021,0.55
44442.0,0.0,0.234
44443.0,0.004,0.098
44444.0,0.002,0.115
44445.0,0.0,0.123
44446.0,0.63,0.568
44447.0,0.004,0.05
44448.0,0.33,0.4
44449.0,0.003,0.214
44450.0,0.003,0.071
44451.0,0.897,0.344
44452.0,0.11,0.131
44453.0,0.013,0.372
44454.0,0.014,0.145
44455.0,0.142,0.864
44457.0,0.02,0.469
44458.0,0.241,0.745
44459.0,0.109,0.472
44460.0,0.01,0.156
44462.0,0.02,0.247
44463.0,0.062,0.107
44464.0,0.793,0.549
44465.0,0.063,0.58
44466.0,0.025,0.13
44467.0,0.249,0.2
44468.0,0.019,0.076
44469.0,0.058,0.417
44470.0,0.366,0.337
44471.0,0.006,0.06
44473.0,0.037,0.411
44474.0,0.658,0.455
44475.0,0.967,0.802
44476.0,0.008,0.225
44477.0,0.059,0.089
44479.0,0.861,0.858
44480.0,0.999,0.956
44481.0,0.494,0.865
44484.0,0.019,0.749
44485.0,0.971,0.811
44486.0,0.182,0.743
44487.0,0.089,0.458
44488.0,0.867,0.823
44489.0,0.453,0.517
44490.0,0.353,0.424
44491.0,0.008,0.111
44492.0,0.01,0.102
44493.0,0.488,0.859
44494.0,0.036,0.081
44495.0,0.681,0.842
44497.0,0.02,0.46
44498.0,0.562,0.711
44499.0,0.987,0.804
44500.0,0.929,0.948
44501.0,0.998,0.281
44502.0,0.053,0.321
44503.0,0.63,0.616
44504.0,0.0,0.008
44505.0,0.999,0.793
44507.0,0.001,0.01
44508.0,0.054,0.843
44509.0,0.051,0.23
44510.0,0.818,0.226
44511.0,0.222,0.709
44512.0,0.045,0.413
44514.0,0.989,0.703
44516.0,0.067,0.084
44517.0,0.964,0.567
44518.0,0.001,0.35
44519.0,0.124,0.076
44520.0,0.021,0.315
44521.0,0.0,0.213
44522.0,0.01,0.326
44524.0,0.002,0.026
44525.0,0.001,0.073
44526.0,0.875,0.699
44527.0,0.0,0.016
44528.0,0.0,0.021
44529.0,0.016,0.114
44530.0,0.003,0.594
44531.0,0.0,0.26
44533.0,0.018,0.096
44534.0,0.042,0.626
44535.0,0.888,0.507
44536.0,0.047,0.298
44537.0,0.877,0.744
44538.0,0.158,0.219
44540.0,0.247,0.121
44541.0,0.0,0.495
44542.0,0.452,0.815
44543.0,0.092,0.312
44544.0,0.997,0.719
44547.0,0.003,0.157
44548.0,0.497,0.874
44549.0,0.788,0.644
44550.0,0.323,0.476
44551.0,0.139,0.762
44552.0,0.131,0.78
44553.0,0.67,0.524
44554.0,0.003,0.195
44555.0,0.006,0.05
44558.0,0.173,0.07
44560.0,0.023,0.713
44561.0,0.18,0.345
44562.0,0.096,0.719
44563.0,0.005,0.589
44564.0,0.971,0.858
44565.0,0.002,0.561
44566.0,0.018,0.062
44567.0,0.005,0.387
44568.0,0.268,0.932
44569.0,0.959,0.899
44570.0,0.005,0.438
44571.0,0.127,0.134
44572.0,0.582,0.867
44573.0,0.062,0.877
44574.0,0.077,0.389
44576.0,0.028,0.721
44577.0,0.797,0.915
44578.0,0.305,0.182
44579.0,0.635,0.738
44580.0,0.79,0.947
44581.0,0.913,0.115
44582.0,0.943,0.301
44583.0,0.205,0.173
44584.0,0.063,0.319
44586.0,0.021,0.123
44587.0,0.974,0.645
44589.0,0.032,0.313
44590.0,0.233,0.418
44591.0,0.1,0.3
44592.0,0.977,0.79
44593.0,0.136,0.773
44595.0,0.035,0.619
44596.0,1.0,0.852
44597.0,0.984,0.7
44598.0,0.005,0.39
44599.0,0.0,0.014
44600.0,0.0,0.129
44601.0,0.968,0.337
44602.0,0.008,0.337
44603.0,0.479,0.57
44604.0,0.754,0.2
44606.0,0.851,0.342
44607.0,0.097,0.452
44608.0,0.0,0.045
44609.0,0.994,0.55
44612.0,0.119,0.907
44613.0,0.033,0.105
44614.0,0.008,0.051
44615.0,0.0,0.016
44616.0,0.012,0.21
44618.0,0.094,0.526
44619.0,0.996,0.889
44620.0,0.173,0.314
44621.0,0.039,0.563
44622.0,0.058,0.741
44623.0,0.008,0.029
44624.0,0.858,0.526
44625.0,0.004,0.119
44626.0,0.426,0.831
44627.0,0.587,0.281
44628.0,0.543,0.734
44629.0,0.66,0.645
44631.0,0.996,0.816
44632.0,0.038,0.482
44633.0,0.003,0.307
44634.0,0.016,0.568
44635.0,0.928,0.471
44637.0,0.004,0.182
44639.0,0.915,0.794
44640.0,0.0,0.095
44641.0,0.055,0.721
44642.0,0.008,0.074
44644.0,0.518,0.896
44645.0,0.0,0.029
44646.0,0.004,0.44
44648.0,0.017,0.521
44649.0,0.016,0.042
44650.0,0.001,0.381
44651.0,0.001,0.088
44652.0,0.062,0.914
44654.0,0.08,0.263
44655.0,0.014,0.073
44656.0,0.006,0.731
44657.0,0.995,0.724
44658.0,0.001,0.054
44659.0,0.973,0.197
44660.0,0.315,0.614
44661.0,0.008,0.224
44664.0,0.017,0.207
44665.0,0.007,0.072
44666.0,0.001,0.236
44667.0,0.616,0.274
44669.0,0.028,0.416
44670.0,0.922,0.682
44671.0,0.006,0.073
44672.0,0.742,0.853
44673.0,0.012,0.307
44674.0,0.001,0.082
44675.0,0.026,0.126
44676.0,0.987,0.773
44677.0,0.93,0.197
44678.0,0.184,0.195
44679.0,0.982,0.829
44680.0,0.079,0.901
44681.0,0.0,0.337
44682.0,0.608,0.443
44683.0,0.043,0.155
44684.0,0.732,0.636
44685.0,0.43,0.123
44686.0,0.009,0.07
44687.0,0.163,0.291
44688.0,0.324,0.865
44690.0,0.0,0.28
44691.0,0.001,0.198
44692.0,0.048,0.144
44693.0,0.355,0.411
44694.0,0.0,0.047
44697.0,0.007,0.472
44699.0,0.014,0.288
44700.0,0.111,0.53
44701.0,0.935,0.72
44702.0,0.043,0.129
44703.0,0.535,0.709
44704.0,0.078,0.215
44705.0,0.0,0.099
44706.0,0.996,0.529
44707.0,0.977,0.824
44708.0,0.06,0.249
44711.0,0.002,0.893
44712.0,0.003,0.232
44714.0,0.002,0.488
44715.0,0.85,0.717
44716.0,0.617,0.276
44717.0,0.0,0.283
44718.0,0.015,0.088
44719.0,0.0,0.148
44720.0,0.033,0.24
44721.0,0.994,0.866
44722.0,0.185,0.5
44723.0,0.038,0.076
44724.0,0.702,0.54
44725.0,0.456,0.292
44726.0,0.001,0.22
44727.0,0.012,0.471
44728.0,0.972,0.526
44729.0,0.353,0.181
44731.0,0.002,0.375
44732.0,0.114,0.268
44733.0,0.094,0.557
44735.0,0.312,0.35
44736.0,0.986,0.752
44737.0,0.546,0.604
44738.0,0.063,0.901
44740.0,0.044,0.248
44741.0,0.005,0.112
44742.0,0.914,0.55
44743.0,0.179,0.044
44744.0,0.98,0.81
44745.0,0.0,0.029
44746.0,0.9,0.47
44747.0,0.021,0.504
44748.0,0.001,0.045
44749.0,0.139,0.924
44750.0,0.175,0.105
44751.0,0.665,0.718
44752.0,0.103,0.189
44756.0,0.021,0.458
44757.0,0.023,0.073
44759.0,0.0,0.458
44760.0,0.002,0.142
44761.0,0.001,0.295
44762.0,0.0,0.112
44763.0,0.518,0.57
44764.0,0.033,0.671
44765.0,0.001,0.654
44767.0,0.726,0.108
44768.0,0.001,0.1
44770.0,0.922,0.883
44771.0,0.0,0.016
44772.0,0.512,0.282
44773.0,0.514,0.335
44774.0,0.037,0.163
44775.0,0.16,0.413
44776.0,0.0,0.008
44778.0,0.205,0.031
44779.0,0.044,0.113
44780.0,0.114,0.647
44781.0,0.833,0.422
44782.0,0.284,0.285
44783.0,0.89,0.73
44784.0,0.405,0.565
44785.0,0.019,0.032
44786.0,0.0,0.128
44788.0,0.001,0.161
44789.0,0.022,0.578
44791.0,0.0,0.276
44793.0,0.002,0.304
44795.0,0.003,0.053
44796.0,0.049,0.455
44797.0,0.003,0.019
44799.0,0.073,0.819
44800.0,0.704,0.836
44801.0,0.017,0.08
44802.0,0.91,0.467
44803.0,0.974,0.883
44806.0,0.433,0.111
44807.0,0.098,0.168
44808.0,0.001,0.045
44809.0,0.266,0.685
44810.0,0.503,0.544
44811.0,0.007,0.066
44812.0,0.006,0.061
44813.0,0.832,0.21
44814.0,0.181,0.759
44815.0,0.638,0.835
44816.0,0.05,0.022
44817.0,0.003,0.169
44818.0,0.004,0.061
44819.0,0.0,0.046
44820.0,0.0,0.12
44821.0,0.0,0.018
44822.0,0.186,0.156
44824.0,0.57,0.764
44825.0,0.01,0.215
44826.0,0.032,0.681
44827.0,0.0,0.436
44828.0,0.253,0.765
44829.0,0.03,0.308
44830.0,0.062,0.317
44832.0,0.415,0.837
44833.0,0.429,0.654
44834.0,0.495,0.347
44835.0,0.001,0.108
44836.0,0.781,0.746
44837.0,0.018,0.029
44838.0,0.004,0.047
44839.0,0.563,0.553
44840.0,0.001,0.564
44841.0,0.057,0.312
44842.0,0.77,0.407
44843.0,0.009,0.062
44844.0,0.187,0.464
44845.0,0.428,0.663
44847.0,0.0,0.445
44848.0,0.003,0.173
44849.0,0.378,0.601
44850.0,0.813,0.418
44854.0,0.411,0.404
44856.0,0.04,0.342
44857.0,0.025,0.407
44858.0,0.01,0.825
44859.0,0.443,0.1
44860.0,0.001,0.527
44861.0,0.006,0.206
44862.0,0.252,0.549
44863.0,0.441,0.457
44864.0,0.003,0.229
44865.0,0.104,0.915
44867.0,0.0,0.094
44869.0,0.8,0.48
44870.0,0.041,0.407
44871.0,0.003,0.116
44872.0,0.001,0.078
44873.0,0.685,0.515
44875.0,0.901,0.791
44876.0,0.009,0.109
44877.0,0.801,0.345
44878.0,0.665,0.668
44879.0,0.999,0.804
44880.0,0.019,0.28
44881.0,0.056,0.371
44882.0,0.999,0.835
44883.0,0.979,0.882
44884.0,0.994,0.862
44885.0,0.021,0.562
44886.0,0.075,0.544
44887.0,0.995,0.854
44888.0,0.001,0.048
44889.0,0.413,0.769
44891.0,0.164,0.78
44892.0,0.172,0.494
44893.0,0.031,0.47
44894.0,0.01,0.063
44895.0,0.035,0.026
44896.0,0.043,0.455
44897.0,0.008,0.073
44899.0,0.061,0.278
44900.0,0.024,0.528
44901.0,0.003,0.096
44902.0,0.061,0.298
44904.0,0.583,0.946
44905.0,0.997,0.783
44907.0,0.003,0.17
44908.0,0.0,0.211
44909.0,0.066,0.84
44910.0,0.017,0.249
44911.0,0.81,0.614
44912.0,0.032,0.453
44913.0,0.191,0.91
44914.0,0.346,0.678
44915.0,0.001,0.014
44916.0,0.075,0.289
44917.0,0.328,0.455
44919.0,0.094,0.366
44922.0,0.052,0.337
44923.0,0.892,0.852
44924.0,0.036,0.051
44925.0,0.645,0.614
44926.0,0.06,0.231
44927.0,0.002,0.024
44928.0,0.159,0.406
44929.0,0.67,0.45
44930.0,0.012,0.149
44931.0,0.0,0.463
44932.0,0.996,0.108
44934.0,0.004,0.113
44936.0,0.048,0.711
44937.0,0.069,0.129
44938.0,0.007,0.139
44939.0,0.712,0.177
44940.0,0.989,0.764
44941.0,0.057,0.872
44943.0,0.029,0.699
44945.0,0.101,0.215
44946.0,0.168,0.461
44947.0,0.0,0.04
44949.0,0.024,0.172
44950.0,0.053,0.385
44952.0,0.675,0.257
44953.0,0.016,0.199
44954.0,0.003,0.267
44956.0,0.438,0.77
44958.0,0.131,0.354
44960.0,0.003,0.128
44961.0,0.279,0.459
44963.0,0.931,0.905
44964.0,0.596,0.124
44965.0,0.003,0.047
44966.0,0.009,0.069
44967.0,0.022,0.082
44969.0,0.043,0.326
44970.0,0.003,0.045
44971.0,0.968,0.472
44972.0,0.321,0.789
44973.0,0.88,0.769
44975.0,0.002,0.393
44977.0,0.905,0.731
44978.0,0.998,0.568
44979.0,0.576,0.597
44980.0,0.013,0.635
44981.0,0.02,0.484
44982.0,0.013,0.347
44983.0,0.0,0.187
44984.0,0.147,0.702
44985.0,0.025,0.231
44987.0,0.0,0.562
44988.0,0.019,0.074
44989.0,0.085,0.769
44990.0,0.03,0.092
44991.0,0.98,0.84
44992.0,0.001,0.117
44993.0,0.089,0.408
44994.0,0.156,0.211
44995.0,0.044,0.379
44996.0,0.0,0.059
44998.0,0.261,0.303
45000.0,0.927,0.675
45001.0,0.119,0.293
45002.0,0.023,0.185
45003.0,0.138,0.095
45005.0,0.067,0.611
45006.0,0.545,0.381
45007.0,0.881,0.746
45008.0,0.298,0.39
45009.0,0.0,0.244
45010.0,0.054,0.353
45011.0,0.681,0.689
45012.0,0.067,0.164
45013.0,0.728,0.343
45014.0,0.977,0.677
45015.0,0.47,0.809
45016.0,0.001,0.107
45017.0,0.453,0.093
45018.0,0.209,0.046
45019.0,0.991,0.83
45020.0,0.57,0.748
45021.0,0.009,0.066
45022.0,0.574,0.427
45023.0,0.001,0.071
45024.0,0.995,0.93
45026.0,0.878,0.701
45027.0,0.462,0.151
45028.0,0.906,0.751
45029.0,0.03,0.303
45030.0,0.009,0.031
45031.0,0.003,0.067
45032.0,0.998,0.828
45033.0,0.989,0.933
45034.0,0.92,0.301
45035.0,0.013,0.081
45037.0,0.138,0.152
45038.0,0.004,0.322
45039.0,0.336,0.801
45040.0,0.184,0.208
45043.0,0.0,0.021
45045.0,0.686,0.145
45047.0,0.004,0.317
45048.0,0.077,0.044
45049.0,0.04,0.44
45051.0,0.004,0.018
45053.0,0.209,0.065
45054.0,0.0,0.065
45056.0,0.291,0.785
45057.0,0.083,0.261
45058.0,0.359,0.386
45059.0,0.257,0.079
45060.0,0.233,0.947
45061.0,0.973,0.599
45062.0,0.0,0.011
45063.0,0.985,0.936
45064.0,0.035,0.082
45065.0,0.021,0.119
45067.0,0.712,0.272
45068.0,0.068,0.071
45069.0,0.08,0.277
45070.0,0.168,0.563
45071.0,0.264,0.579
45072.0,0.0,0.056
45073.0,0.175,0.278
45074.0,0.991,0.572
45075.0,0.477,0.591
45076.0,0.08,0.692
45077.0,0.062,0.165
45078.0,0.0,0.172
45080.0,0.0,0.342
45081.0,0.009,0.417
45082.0,0.034,0.37
45084.0,0.029,0.167
45085.0,0.005,0.08
45086.0,0.342,0.73
45087.0,0.06,0.343
45088.0,0.022,0.875
45090.0,0.001,0.587
45091.0,0.028,0.523
45093.0,0.152,0.276
45094.0,0.94,0.547
45096.0,0.116,0.321
45097.0,0.002,0.032
45098.0,0.009,0.479
45099.0,0.871,0.924
45100.0,0.141,0.835
45102.0,0.034,0.142
45103.0,0.096,0.531
45105.0,0.017,0.147
45106.0,0.007,0.82
45108.0,0.309,0.739
45110.0,0.418,0.264
45111.0,0.0,0.014
45112.0,0.86,0.452
45115.0,0.984,0.796
45117.0,0.001,0.215
45118.0,0.0,0.071
45119.0,0.012,0.711
45120.0,0.0,0.098
45121.0,0.006,0.448
45122.0,0.171,0.323
45123.0,0.009,0.206
45124.0,0.441,0.2
45126.0,0.201,0.121
45127.0,0.007,0.298
45130.0,0.05,0.384
45131.0,0.977,0.413
45132.0,0.964,0.558
45133.0,0.188,0.663
45136.0,0.074,0.415
45139.0,0.0,0.015
45142.0,0.059,0.544
45144.0,0.993,0.884
45145.0,0.249,0.212
45148.0,0.004,0.101
45149.0,0.004,0.291
45150.0,0.002,0.198
45151.0,0.072,0.514
45152.0,0.237,0.711
45153.0,0.001,0.131
45154.0,0.002,0.058
45155.0,0.062,0.235
45156.0,0.326,0.244
45157.0,0.759,0.231
45159.0,0.492,0.825
45161.0,0.053,0.059
45162.0,0.0,0.097
45163.0,0.425,0.688
45164.0,0.825,0.762
45165.0,0.859,0.612
45166.0,0.0,0.474
45167.0,0.069,0.179
45168.0,0.014,0.438
45169.0,0.016,0.407
45171.0,0.01,0.401
45172.0,0.034,0.604
45173.0,0.288,0.649
45174.0,0.941,0.654
45175.0,0.001,0.179
45176.0,0.546,0.331
45177.0,0.998,0.951
45178.0,0.071,0.354
45179.0,0.003,0.575
45180.0,0.579,0.887
45181.0,0.005,0.59
45183.0,0.431,0.489
45184.0,0.0,0.05
45185.0,0.018,0.193
45186.0,0.002,0.501
45187.0,0.008,0.192
45188.0,0.394,0.867
45189.0,0.749,0.148
45191.0,0.684,0.74
45192.0,0.011,0.213
45194.0,0.04,0.044
45195.0,0.767,0.68
45196.0,0.831,0.602
45197.0,0.041,0.178
45199.0,0.134,0.591
45200.0,0.822,0.918
45202.0,0.035,0.018
45204.0,0.974,0.668
45205.0,0.916,0.878
45206.0,0.846,0.667
45208.0,0.349,0.823
45209.0,0.072,0.06
45210.0,0.986,0.945
45211.0,0.405,0.599
45212.0,0.029,0.211
45213.0,0.555,0.762
45214.0,0.036,0.237
45215.0,0.981,0.329
45217.0,0.995,0.899
45218.0,0.001,0.104
45219.0,0.235,0.67
45220.0,0.001,0.058
45221.0,0.599,0.745
45222.0,0.929,0.879
45223.0,0.017,0.077
45224.0,0.132,0.597
45225.0,0.052,0.735
45227.0,0.576,0.276
45228.0,0.005,0.486
45229.0,0.016,0.5
45230.0,0.0,0.427
45231.0,0.208,0.935
45232.0,0.811,0.461
45233.0,0.407,0.14
45235.0,0.076,0.41
45236.0,0.056,0.307
45237.0,0.228,0.152
45239.0,0.001,0.442
45240.0,0.043,0.051
45241.0,0.014,0.11
45244.0,0.006,0.2
45245.0,0.445,0.708
45247.0,0.002,0.186
45248.0,0.087,0.482
45250.0,0.973,0.54
45252.0,0.107,0.931
45253.0,0.001,0.218
45254.0,0.004,0.284
45255.0,0.256,0.402
45256.0,0.007,0.079
45258.0,0.779,0.457
45259.0,0.206,0.799
45260.0,0.262,0.668
45261.0,0.031,0.606
45262.0,0.834,0.389
45263.0,0.001,0.386
45265.0,0.0,0.016
45266.0,0.944,0.535
45267.0,0.173,0.782
45268.0,0.032,0.593
45269.0,0.0,0.207
45272.0,0.049,0.383
45273.0,0.987,0.83
45275.0,0.03,0.05
45276.0,0.002,0.017
45277.0,0.0,0.055
45278.0,0.001,0.614
45279.0,0.882,0.245
